customer_id,region,month,login_days
462,North America,2020-05-01,12
487,North America,2020-05-01,15
320,Europe,2020-05-01,13
439,Asia,2020-05-01,20
96,North America,2020-05-01,18
509,South America,2020-05-01,6
377,South America,2020-05-01,13
114,Asia,2020-05-01,28
475,North America,2020-05-01,15
93,Europe,2020-05-01,16
246,Asia,2020-05-01,22
596,Asia,2020-05-01,20
654,South America,2020-05-01,12
115,South America,2020-05-01,13
480,North America,2020-05-01,19
373,Europe,2020-05-01,12
438,Asia,2020-05-01,17
108,South America,2020-05-01,11
440,North America,2020-05-01,15
653,Europe,2020-05-01,19
474,North America,2020-05-01,20
595,South America,2020-05-01,5
165,Europe,2020-05-01,10
587,Asia,2020-05-01,17
561,North America,2020-05-01,16
432,South America,2020-05-01,10
512,South America,2020-05-01,14
369,South America,2020-05-01,9
525,South America,2020-05-01,14
411,Asia,2020-05-01,19
504,Asia,2020-05-01,10
395,South America,2020-05-01,10
412,North America,2020-05-01,17
665,North America,2020-05-01,18
101,North America,2020-05-01,17
468,Asia,2020-05-01,24
616,Europe,2020-05-01,13
356,Europe,2020-05-01,16
486,North America,2020-05-01,18
498,South America,2020-05-01,9
617,Asia,2020-05-01,27
106,Europe,2020-05-01,20
635,Asia,2020-05-01,26
145,North America,2020-05-01,12
553,Europe,2020-05-01,17
283,South America,2020-05-01,7
572,Europe,2020-05-01,15
476,South America,2020-05-01,9
588,North America,2020-05-01,17
214,Europe,2020-05-01,21
166,Asia,2020-05-01,24
102,Asia,2020-05-01,15
314,South America,2020-05-01,9
567,Europe,2020-05-01,14
236,Asia,2020-05-01,19
281,South America,2020-05-01,8
252,North America,2020-05-01,17
535,Asia,2020-05-01,20
340,South America,2020-05-01,5
225,Asia,2020-05-01,20
660,South America,2020-05-01,7
202,North America,2020-05-01,21
428,South America,2020-06-01,3
223,Europe,2020-06-01,8
325,Asia,2020-06-01,23
589,Asia,2020-06-01,16
598,South America,2020-06-01,9
601,Asia,2020-06-01,28
531,South America,2020-06-01,10
660,South America,2020-06-01,10
492,Europe,2020-06-01,14
323,Europe,2020-06-01,20
170,South America,2020-06-01,5
562,North America,2020-06-01,15
162,Europe,2020-06-01,13
602,North America,2020-06-01,23
105,South America,2020-06-01,9
427,Europe,2020-06-01,18
121,North America,2020-06-01,9
172,North America,2020-06-01,19
560,Europe,2020-06-01,5
464,South America,2020-06-01,8
412,North America,2020-06-01,17
438,Asia,2020-06-01,16
161,South America,2020-06-01,17
315,Asia,2020-06-01,14
263,Europe,2020-06-01,16
160,Asia,2020-06-01,19
227,North America,2020-06-01,16
600,North America,2020-06-01,19
465,South America,2020-06-01,11
275,Europe,2020-06-01,15
324,South America,2020-06-01,11
339,Europe,2020-06-01,10
326,North America,2020-06-01,20
259,Europe,2020-06-01,18
424,South America,2020-06-01,6
429,Asia,2020-06-01,21
167,North America,2020-06-01,24
493,Asia,2020-06-01,19
433,Europe,2020-06-01,14
534,Asia,2020-06-01,18
463,South America,2020-06-01,7
226,North America,2020-06-01,19
319,North America,2020-06-01,17
593,Europe,2020-06-01,12
242,Asia,2020-06-01,23
266,Asia,2020-06-01,28
669,Europe,2020-06-01,17
392,North America,2020-06-01,17
480,North America,2020-06-01,15
533,Asia,2020-06-01,30
163,Europe,2020-06-01,18
588,North America,2020-06-01,17
530,Europe,2020-06-01,12
158,Asia,2020-06-01,23
262,North America,2020-06-01,14
289,North America,2020-06-01,22
426,North America,2020-06-01,17
228,South America,2020-06-01,11
439,Asia,2020-06-01,22
603,Europe,2020-06-01,14
425,South America,2020-06-01,11
314,South America,2020-06-01,13
159,South America,2020-06-01,8
462,North America,2020-06-01,19
494,South America,2020-06-01,12
327,North America,2020-06-01,17
328,South America,2020-06-01,13
199,North America,2020-06-01,16
604,South America,2020-06-01,9
616,Europe,2020-06-01,21
393,Asia,2020-06-01,26
506,South America,2020-06-01,11
240,Asia,2020-06-01,28
360,North America,2020-06-01,10
640,North America,2020-06-01,13
390,Europe,2020-06-01,10
389,Asia,2020-06-01,14
641,Asia,2020-06-01,25
123,North America,2020-06-01,18
639,Europe,2020-06-01,16
359,South America,2020-06-01,15
391,North America,2020-06-01,19
505,Europe,2020-06-01,8
638,Asia,2020-06-01,28
124,North America,2020-06-01,15
250,Asia,2020-06-01,23
472,Europe,2020-06-01,13
206,Asia,2020-06-01,20
125,North America,2020-06-01,13
251,South America,2020-06-01,8
458,Asia,2020-06-01,21
378,North America,2020-06-01,14
652,North America,2020-06-01,23
112,South America,2020-06-01,7
552,Europe,2020-06-01,13
168,Asia,2020-06-01,18
361,Europe,2020-06-01,20
244,South America,2020-06-01,8
357,Asia,2020-06-01,23
366,Asia,2020-06-01,27
551,South America,2020-06-01,11
122,South America,2020-06-01,17
371,South America,2020-06-01,13
379,South America,2020-06-01,6
117,Europe,2020-06-01,16
358,North America,2020-06-01,11
119,North America,2020-06-01,23
239,Europe,2020-06-01,9
644,North America,2020-06-01,15
100,Europe,2020-06-01,16
364,Asia,2020-06-01,22
207,Asia,2020-06-01,20
120,Europe,2020-06-01,9
241,Asia,2020-06-01,28
278,Europe,2020-06-01,12
387,South America,2020-06-01,9
664,Asia,2020-06-01,19
662,North America,2020-06-01,20
363,South America,2020-06-01,6
473,South America,2020-06-01,8
671,Europe,2020-06-01,12
214,Europe,2020-06-01,18
643,Europe,2020-06-01,9
507,Asia,2020-06-01,16
386,South America,2020-06-01,11
515,North America,2020-06-01,16
517,North America,2020-06-01,21
282,South America,2020-06-01,9
516,Europe,2020-06-01,20
388,North America,2020-06-01,13
126,Europe,2020-06-01,19
646,South America,2020-06-01,8
548,South America,2020-06-01,15
118,Asia,2020-06-01,20
365,Asia,2020-06-01,9
385,Asia,2020-06-01,22
249,South America,2020-06-01,6
362,Asia,2020-06-01,19
384,South America,2020-06-01,9
637,North America,2020-06-01,16
645,Europe,2020-06-01,12
416,North America,2020-06-01,19
536,Europe,2020-06-01,13
597,North America,2020-06-01,14
666,Europe,2020-06-01,12
337,North America,2020-06-01,18
95,Asia,2020-06-01,15
526,Asia,2020-06-01,23
148,North America,2020-06-01,12
414,Europe,2020-06-01,15
334,North America,2020-06-01,18
467,South America,2020-06-01,13
495,North America,2020-06-01,18
587,Asia,2020-06-01,15
156,South America,2020-06-01,11
267,South America,2020-06-01,8
610,Europe,2020-06-01,17
103,South America,2020-06-01,11
418,North America,2020-06-01,21
154,South America,2020-06-01,9
292,North America,2020-06-01,17
585,North America,2020-06-01,16
614,South America,2020-06-01,13
615,North America,2020-06-01,20
102,Asia,2020-06-01,23
658,Asia,2020-06-01,12
276,South America,2020-06-01,8
665,North America,2020-06-01,17
147,Europe,2020-06-01,9
313,South America,2020-06-01,13
525,South America,2020-06-01,9
442,Europe,2020-06-01,19
258,Asia,2020-06-01,23
557,North America,2020-06-01,18
146,Asia,2020-06-01,29
101,North America,2020-06-01,21
659,North America,2020-06-01,14
338,North America,2020-06-01,18
232,Europe,2020-06-01,15
608,Europe,2020-06-01,14
421,Europe,2020-06-01,23
535,Asia,2020-06-01,22
419,South America,2020-06-01,11
153,Asia,2020-06-01,24
174,Europe,2020-06-01,20
329,South America,2020-06-01,9
288,Asia,2020-06-01,23
230,North America,2020-06-01,13
609,North America,2020-06-01,13
213,Asia,2020-06-01,18
479,North America,2020-06-01,14
466,North America,2020-06-01,14
260,South America,2020-06-01,13
200,South America,2020-06-01,7
440,North America,2020-06-01,11
332,Europe,2020-06-01,16
607,North America,2020-06-01,20
529,South America,2020-06-01,8
330,Europe,2020-06-01,17
422,North America,2020-06-01,9
606,North America,2020-06-01,15
152,North America,2020-06-01,19
333,Asia,2020-06-01,15
155,North America,2020-06-01,18
196,North America,2020-06-01,22
99,Europe,2020-06-01,15
261,South America,2020-06-01,14
528,Europe,2020-06-01,14
559,Asia,2020-06-01,17
229,South America,2020-06-01,9
497,Asia,2020-06-01,23
613,Europe,2020-06-01,15
331,Europe,2020-06-01,12
420,South America,2020-06-01,8
149,Asia,2020-06-01,24
413,North America,2020-06-01,20
209,North America,2020-06-01,19
430,North America,2020-06-01,20
431,Asia,2020-06-01,30
171,Asia,2020-06-01,30
532,South America,2020-06-01,4
320,Europe,2020-06-01,11
596,Asia,2020-06-01,24
322,South America,2020-06-01,5
561,North America,2020-06-01,20
316,South America,2020-06-01,7
491,Europe,2020-06-01,8
437,North America,2020-06-01,16
290,North America,2020-06-01,17
165,Europe,2020-06-01,11
291,South America,2020-06-01,12
590,South America,2020-06-01,7
311,Asia,2020-06-01,25
198,South America,2020-06-01,12
434,North America,2020-06-01,23
317,South America,2020-06-01,8
318,Asia,2020-06-01,29
264,Asia,2020-06-01,22
224,Europe,2020-06-01,14
591,North America,2020-06-01,20
169,Asia,2020-06-01,20
489,North America,2020-06-01,16
435,North America,2020-06-01,15
265,Europe,2020-06-01,25
96,North America,2020-06-01,21
592,South America,2020-06-01,10
321,South America,2020-06-01,11
663,Europe,2020-06-01,14
544,South America,2020-06-01,8
490,Asia,2020-06-01,18
312,Asia,2020-06-01,30
432,South America,2020-06-01,10
545,Europe,2020-06-01,14
417,North America,2020-06-01,20
150,Asia,2020-06-01,22
151,Europe,2020-06-01,7
488,Asia,2020-06-01,27
605,South America,2020-06-01,14
527,Europe,2020-06-01,11
611,Europe,2020-06-01,19
563,Europe,2020-06-01,21
372,North America,2020-06-01,20
558,South America,2020-06-01,14
586,South America,2020-06-01,9
612,South America,2020-06-01,9
164,Asia,2020-06-01,26
510,South America,2020-06-01,14
496,Europe,2020-06-01,24
335,South America,2020-06-01,12
222,South America,2020-06-01,14
201,Europe,2020-06-01,16
423,North America,2020-06-01,15
157,South America,2020-06-01,7
173,South America,2020-06-01,10
287,Europe,2020-06-01,11
166,Asia,2020-06-01,19
415,North America,2020-06-01,22
667,Europe,2020-06-01,20
231,North America,2020-06-01,16
441,North America,2020-06-01,21
336,North America,2020-06-01,15
594,South America,2020-06-01,13
436,Europe,2020-06-01,15
175,Europe,2020-06-01,19
225,Asia,2020-06-01,16
595,South America,2020-06-01,8
197,Asia,2020-06-01,19
93,Europe,2020-06-01,20
642,Europe,2020-06-01,14
299,Asia,2020-06-01,21
541,North America,2020-06-01,12
304,Asia,2020-06-01,20
461,South America,2020-06-01,10
540,Europe,2020-06-01,22
179,Europe,2020-06-01,20
298,South America,2020-06-01,5
111,Asia,2020-06-01,26
308,North America,2020-06-01,17
177,Europe,2020-06-01,16
273,Asia,2020-06-01,12
543,South America,2020-06-01,11
221,Asia,2020-06-01,29
578,South America,2020-06-01,12
485,Asia,2020-06-01,22
484,Europe,2020-06-01,13
443,North America,2020-06-01,20
571,Asia,2020-06-01,23
444,Europe,2020-06-01,13
449,Asia,2020-06-01,25
455,North America,2020-06-01,20
268,North America,2020-06-01,20
582,Europe,2020-06-01,19
459,Europe,2020-06-01,2
309,Asia,2020-06-01,29
446,Asia,2020-06-01,28
564,South America,2020-06-01,7
274,North America,2020-06-01,14
195,South America,2020-06-01,9
573,Asia,2020-06-01,14
183,South America,2020-06-01,13
185,Asia,2020-06-01,25
445,South America,2020-06-01,5
570,North America,2020-06-01,19
176,Europe,2020-06-01,9
236,Asia,2020-06-01,12
398,Asia,2020-06-01,25
135,Asia,2020-06-01,20
349,Europe,2020-06-01,10
350,Asia,2020-06-01,13
521,Europe,2020-06-01,10
402,Europe,2020-06-01,14
400,South America,2020-06-01,16
204,Europe,2020-06-01,16
253,North America,2020-06-01,18
503,Asia,2020-06-01,20
127,North America,2020-06-01,19
627,South America,2020-06-01,12
470,Asia,2020-06-01,26
254,Asia,2020-06-01,22
269,North America,2020-06-01,18
353,Asia,2020-06-01,21
401,South America,2020-06-01,10
134,Asia,2020-06-01,15
554,South America,2020-06-01,9
352,South America,2020-06-01,10
630,Europe,2020-06-01,15
399,North America,2020-06-01,17
277,South America,2020-06-01,12
133,South America,2020-06-01,6
237,Asia,2020-06-01,30
520,South America,2020-06-01,12
284,Asia,2020-06-01,28
351,Europe,2020-06-01,15
631,North America,2020-06-01,19
629,Asia,2020-06-01,21
481,North America,2020-06-01,21
394,Europe,2020-06-01,21
502,Europe,2020-06-01,15
132,Europe,2020-06-01,15
194,Europe,2020-06-01,14
356,Europe,2020-06-01,9
297,North America,2020-06-01,9
448,North America,2020-06-01,16
574,South America,2020-06-01,6
307,South America,2020-06-01,8
310,North America,2020-06-01,18
567,Europe,2020-06-01,15
186,Asia,2020-06-01,19
182,North America,2020-06-01,18
584,South America,2020-06-01,4
454,Europe,2020-06-01,12
661,Europe,2020-06-01,15
104,Europe,2020-06-01,9
451,Asia,2020-06-01,22
482,South America,2020-06-01,13
272,Europe,2020-06-01,18
192,North America,2020-06-01,20
537,South America,2020-06-01,9
452,Europe,2020-06-01,12
653,Europe,2020-06-01,12
302,Asia,2020-06-01,20
460,Europe,2020-06-01,14
293,South America,2020-06-01,10
190,Europe,2020-06-01,19
180,Asia,2020-06-01,17
301,Europe,2020-06-01,17
295,Asia,2020-06-01,20
218,South America,2020-06-01,12
566,North America,2020-06-01,18
191,Asia,2020-06-01,28
215,Europe,2020-06-01,26
580,Asia,2020-06-01,30
271,North America,2020-06-01,19
294,North America,2020-06-01,21
270,North America,2020-06-01,17
217,North America,2020-06-01,13
518,South America,2020-06-01,9
539,Europe,2020-06-01,12
178,Europe,2020-06-01,13
184,Asia,2020-06-01,11
447,South America,2020-06-01,7
187,Asia,2020-06-01,18
583,Asia,2020-06-01,22
181,North America,2020-06-01,8
538,Europe,2020-06-01,15
296,North America,2020-06-01,20
568,Europe,2020-06-01,17
486,North America,2020-06-01,21
306,Asia,2020-06-01,21
453,South America,2020-06-01,6
565,South America,2020-06-01,13
189,Asia,2020-06-01,19
450,Europe,2020-06-01,20
483,North America,2020-06-01,18
581,Europe,2020-06-01,11
216,Asia,2020-06-01,21
456,South America,2020-06-01,5
577,North America,2020-06-01,18
188,Asia,2020-06-01,16
220,Europe,2020-06-01,13
300,Asia,2020-06-01,25
457,North America,2020-06-01,15
305,Asia,2020-06-01,30
569,North America,2020-06-01,19
579,South America,2020-06-01,9
303,North America,2020-06-01,22
542,North America,2020-06-01,19
668,South America,2020-06-01,5
576,Europe,2020-06-01,10
193,Europe,2020-06-01,18
572,Europe,2020-06-01,17
97,South America,2020-06-01,8
628,North America,2020-06-01,18
346,Europe,2020-06-01,17
599,North America,2020-06-01,16
128,North America,2020-06-01,16
370,Asia,2020-06-01,22
513,Europe,2020-06-01,14
411,Asia,2020-06-01,12
650,South America,2020-06-01,9
622,Asia,2020-06-01,19
380,Europe,2020-06-01,16
509,South America,2020-06-01,9
210,South America,2020-06-01,10
474,North America,2020-06-01,19
649,Asia,2020-06-01,23
550,Europe,2020-06-01,20
243,South America,2020-06-01,7
114,Asia,2020-06-01,21
248,North America,2020-06-01,19
369,South America,2020-06-01,7
549,Asia,2020-06-01,30
113,North America,2020-06-01,22
624,Europe,2020-06-01,14
212,Europe,2020-06-01,14
345,Asia,2020-06-01,25
407,North America,2020-06-01,19
469,South America,2020-06-01,12
405,North America,2020-06-01,22
406,Europe,2020-06-01,20
98,Europe,2020-06-01,16
203,Asia,2020-06-01,28
234,South America,2020-06-01,11
344,North America,2020-06-01,20
623,Asia,2020-06-01,19
656,Europe,2020-06-01,12
256,South America,2020-06-01,5
381,Asia,2020-06-01,21
140,North America,2020-06-01,14
655,Europe,2020-06-01,13
382,Europe,2020-06-01,20
208,North America,2020-06-01,14
376,Europe,2020-06-01,12
374,North America,2020-06-01,21
108,South America,2020-06-01,11
654,South America,2020-06-01,13
110,North America,2020-06-01,18
246,Asia,2020-06-01,22
245,Europe,2020-06-01,15
475,North America,2020-06-01,20
553,Europe,2020-06-01,15
373,Europe,2020-06-01,6
511,North America,2020-06-01,19
375,North America,2020-06-01,22
636,Europe,2020-06-01,22
211,Europe,2020-06-01,9
377,South America,2020-06-01,7
279,Asia,2020-06-01,25
109,North America,2020-06-01,17
280,North America,2020-06-01,14
116,South America,2020-06-01,10
514,Europe,2020-06-01,17
508,Europe,2020-06-01,10
367,North America,2020-06-01,18
648,Asia,2020-06-01,11
647,North America,2020-06-01,16
281,South America,2020-06-01,10
115,South America,2020-06-01,6
247,North America,2020-06-01,21
651,Europe,2020-06-01,8
285,Europe,2020-06-01,21
575,North America,2020-06-01,14
383,Europe,2020-06-01,6
368,Asia,2020-06-01,26
476,South America,2020-06-01,11
139,Asia,2020-06-01,27
500,South America,2020-06-01,11
219,Europe,2020-06-01,12
632,Europe,2020-06-01,22
512,South America,2020-06-01,7
397,Europe,2020-06-01,15
131,North America,2020-06-01,20
130,Europe,2020-06-01,9
501,South America,2020-06-01,12
547,North America,2020-06-01,19
519,South America,2020-06-01,10
136,Asia,2020-06-01,26
408,Asia,2020-06-01,22
478,North America,2020-06-01,17
107,South America,2020-06-01,13
620,Europe,2020-06-01,15
343,Europe,2020-06-01,9
354,Asia,2020-06-01,30
621,South America,2020-06-01,13
342,South America,2020-06-01,5
657,Asia,2020-06-01,23
348,Asia,2020-06-01,17
504,Asia,2020-06-01,27
395,South America,2020-06-01,8
252,North America,2020-06-01,15
633,North America,2020-06-01,10
283,South America,2020-06-01,8
635,Asia,2020-06-01,18
477,South America,2020-06-01,8
129,North America,2020-06-01,15
238,South America,2020-06-01,11
94,Europe,2020-06-01,10
396,Europe,2020-06-01,13
634,Asia,2020-06-01,19
142,Asia,2020-06-01,21
471,South America,2020-06-01,9
355,North America,2020-06-01,21
233,South America,2020-06-01,7
499,South America,2020-06-01,8
143,Asia,2020-06-01,26
670,South America,2020-06-01,6
487,North America,2020-06-01,22
403,Asia,2020-06-01,26
255,Europe,2020-06-01,15
626,North America,2020-06-01,12
619,South America,2020-06-01,16
347,North America,2020-06-01,22
235,Asia,2020-06-01,24
625,North America,2020-06-01,15
404,Asia,2020-06-01,7
138,North America,2020-06-01,13
617,Asia,2020-06-01,20
137,North America,2020-06-01,13
522,Asia,2020-06-01,20
205,Asia,2020-06-01,28
141,Asia,2020-06-01,30
523,Asia,2020-06-01,28
555,Asia,2020-06-01,29
340,South America,2020-06-01,8
498,South America,2020-06-01,9
556,South America,2020-06-01,9
257,Europe,2020-06-01,1
341,North America,2020-06-01,17
202,North America,2020-06-01,19
409,Asia,2020-06-01,30
286,Europe,2020-06-01,14
468,Asia,2020-06-01,22
524,South America,2020-06-01,10
546,Europe,2020-06-01,23
106,Europe,2020-06-01,22
618,North America,2020-06-01,16
144,Asia,2020-06-01,24
145,North America,2020-06-01,24
410,Europe,2020-06-01,24
575,North America,2020-07-01,22
589,Asia,2020-07-01,21
438,Asia,2020-07-01,26
172,North America,2020-07-01,16
451,Asia,2020-07-01,30
99,Europe,2020-07-01,16
185,Asia,2020-07-01,23
450,Europe,2020-07-01,18
439,Asia,2020-07-01,18
173,South America,2020-07-01,10
488,Asia,2020-07-01,18
313,South America,2020-07-01,9
587,Asia,2020-07-01,30
535,Asia,2020-07-01,25
484,Europe,2020-07-01,14
588,North America,2020-07-01,15
652,North America,2020-07-01,17
606,North America,2020-07-01,22
359,South America,2020-07-01,9
391,North America,2020-07-01,10
505,Europe,2020-07-01,18
638,Asia,2020-07-01,17
125,North America,2020-07-01,10
223,Europe,2020-07-01,17
378,North America,2020-07-01,16
315,Asia,2020-07-01,19
156,South America,2020-07-01,16
489,North America,2020-07-01,15
590,South America,2020-07-01,12
437,North America,2020-07-01,13
171,Asia,2020-07-01,18
641,Asia,2020-07-01,20
416,North America,2020-07-01,13
660,South America,2020-07-01,8
436,Europe,2020-07-01,16
314,South America,2020-07-01,9
169,Asia,2020-07-01,18
574,South America,2020-07-01,9
435,North America,2020-07-01,16
218,South America,2020-07-01,8
317,South America,2020-07-01,12
271,North America,2020-07-01,11
422,North America,2020-07-01,21
592,South America,2020-07-01,14
170,South America,2020-07-01,11
534,Asia,2020-07-01,18
303,North America,2020-07-01,23
96,North America,2020-07-01,17
440,North America,2020-07-01,20
174,Europe,2020-07-01,13
591,North America,2020-07-01,16
309,Asia,2020-07-01,22
224,Europe,2020-07-01,16
452,Europe,2020-07-01,14
266,Asia,2020-07-01,19
302,Asia,2020-07-01,23
533,Asia,2020-07-01,24
187,Asia,2020-07-01,29
540,Europe,2020-07-01,13
97,South America,2020-07-01,11
318,Asia,2020-07-01,14
316,South America,2020-07-01,5
593,Europe,2020-07-01,11
168,Asia,2020-07-01,22
579,South America,2020-07-01,12
434,North America,2020-07-01,20
186,Asia,2020-07-01,24
301,Europe,2020-07-01,18
573,Asia,2020-07-01,19
517,North America,2020-07-01,20
94,Europe,2020-07-01,23
130,Europe,2020-07-01,6
636,Europe,2020-07-01,17
127,North America,2020-07-01,18
393,Asia,2020-07-01,15
394,Europe,2020-07-01,16
518,South America,2020-07-01,12
107,South America,2020-07-01,8
238,South America,2020-07-01,16
239,Europe,2020-07-01,25
128,North America,2020-07-01,15
395,South America,2020-07-01,9
637,North America,2020-07-01,15
252,North America,2020-07-01,15
129,North America,2020-07-01,15
504,Asia,2020-07-01,11
356,Europe,2020-07-01,14
635,Asia,2020-07-01,18
644,North America,2020-07-01,19
247,North America,2020-07-01,18
639,Europe,2020-07-01,18
112,South America,2020-07-01,11
244,South America,2020-07-01,8
371,South America,2020-07-01,9
651,Europe,2020-07-01,23
126,Europe,2020-07-01,10
355,North America,2020-07-01,25
305,Asia,2020-07-01,26
509,South America,2020-07-01,8
370,Asia,2020-07-01,30
653,Europe,2020-07-01,13
253,North America,2020-07-01,13
249,South America,2020-07-01,13
113,North America,2020-07-01,15
379,South America,2020-07-01,11
357,Asia,2020-07-01,21
396,Europe,2020-07-01,21
121,North America,2020-07-01,13
516,Europe,2020-07-01,3
122,South America,2020-07-01,8
250,Asia,2020-07-01,24
362,Asia,2020-07-01,27
387,South America,2020-07-01,13
361,Europe,2020-07-01,14
388,North America,2020-07-01,20
389,Asia,2020-07-01,24
123,North America,2020-07-01,16
240,Asia,2020-07-01,24
360,North America,2020-07-01,12
251,South America,2020-07-01,13
671,Europe,2020-07-01,16
390,Europe,2020-07-01,15
640,North America,2020-07-01,19
642,Europe,2020-07-01,8
506,South America,2020-07-01,13
643,Europe,2020-07-01,6
519,South America,2020-07-01,10
632,Europe,2020-07-01,14
657,Asia,2020-07-01,22
503,Asia,2020-07-01,14
131,North America,2020-07-01,17
354,Asia,2020-07-01,12
397,Europe,2020-07-01,11
386,South America,2020-07-01,8
392,North America,2020-07-01,15
358,North America,2020-07-01,22
363,South America,2020-07-01,9
120,Europe,2020-07-01,7
241,Asia,2020-07-01,26
634,Asia,2020-07-01,23
633,North America,2020-07-01,20
124,North America,2020-07-01,23
582,Europe,2020-07-01,15
263,Europe,2020-07-01,9
178,Europe,2020-07-01,11
228,South America,2020-07-01,14
328,South America,2020-07-01,7
604,South America,2020-07-01,10
424,South America,2020-07-01,8
661,Europe,2020-07-01,7
161,South America,2020-07-01,9
182,North America,2020-07-01,18
425,South America,2020-07-01,9
569,North America,2020-07-01,18
603,Europe,2020-07-01,19
297,North America,2020-07-01,25
191,Asia,2020-07-01,20
299,Asia,2020-07-01,23
158,Asia,2020-07-01,17
327,North America,2020-07-01,15
453,South America,2020-07-01,16
262,North America,2020-07-01,18
181,North America,2020-07-01,20
541,North America,2020-07-01,18
162,Europe,2020-07-01,12
159,South America,2020-07-01,11
669,Europe,2020-07-01,9
494,South America,2020-07-01,6
273,Asia,2020-07-01,14
157,South America,2020-07-01,14
261,South America,2020-07-01,8
568,Europe,2020-07-01,17
216,Asia,2020-07-01,16
423,North America,2020-07-01,24
529,South America,2020-07-01,10
296,North America,2020-07-01,9
329,South America,2020-07-01,6
605,South America,2020-07-01,6
599,North America,2020-07-01,22
265,Europe,2020-07-01,9
454,Europe,2020-07-01,11
428,South America,2020-07-01,7
167,North America,2020-07-01,19
594,South America,2020-07-01,14
492,Europe,2020-07-01,11
323,Europe,2020-07-01,13
598,South America,2020-07-01,12
432,South America,2020-07-01,10
457,North America,2020-07-01,17
483,North America,2020-07-01,24
597,North America,2020-07-01,26
322,South America,2020-07-01,5
429,Asia,2020-07-01,9
226,North America,2020-07-01,10
164,Asia,2020-07-01,25
163,Europe,2020-07-01,8
320,Europe,2020-07-01,11
491,Europe,2020-07-01,21
264,Asia,2020-07-01,20
166,Asia,2020-07-01,19
188,Asia,2020-07-01,23
596,Asia,2020-07-01,19
572,Europe,2020-07-01,16
659,North America,2020-07-01,19
595,South America,2020-07-01,13
225,Asia,2020-07-01,24
532,South America,2020-07-01,7
217,North America,2020-07-01,17
165,Europe,2020-07-01,14
431,Asia,2020-07-01,15
321,South America,2020-07-01,8
430,North America,2020-07-01,19
300,Asia,2020-07-01,19
272,Europe,2020-07-01,16
531,South America,2020-07-01,6
93,Europe,2020-07-01,16
324,South America,2020-07-01,8
105,South America,2020-07-01,8
306,Asia,2020-07-01,22
104,Europe,2020-07-01,19
177,Europe,2020-07-01,16
443,North America,2020-07-01,19
583,Asia,2020-07-01,11
222,South America,2020-07-01,11
539,Europe,2020-07-01,17
442,Europe,2020-07-01,11
184,Asia,2020-07-01,21
586,South America,2020-07-01,11
441,North America,2020-07-01,14
175,Europe,2020-07-01,14
311,Asia,2020-07-01,18
585,North America,2020-07-01,22
446,Asia,2020-07-01,17
312,Asia,2020-07-01,30
180,Asia,2020-07-01,25
221,Asia,2020-07-01,20
444,Europe,2020-07-01,17
537,South America,2020-07-01,6
578,South America,2020-07-01,12
486,North America,2020-07-01,22
485,Asia,2020-07-01,19
308,North America,2020-07-01,12
536,Europe,2020-07-01,8
447,South America,2020-07-01,6
179,Europe,2020-07-01,13
445,South America,2020-07-01,8
269,North America,2020-07-01,19
307,South America,2020-07-01,11
538,Europe,2020-07-01,18
220,Europe,2020-07-01,15
580,Asia,2020-07-01,19
576,Europe,2020-07-01,21
449,Asia,2020-07-01,13
493,Asia,2020-07-01,23
570,North America,2020-07-01,24
426,North America,2020-07-01,21
601,Asia,2020-07-01,29
160,Asia,2020-07-01,13
190,Europe,2020-07-01,19
227,North America,2020-07-01,13
326,North America,2020-07-01,21
530,Europe,2020-07-01,10
455,North America,2020-07-01,19
189,Asia,2020-07-01,17
600,North America,2020-07-01,16
433,Europe,2020-07-01,11
325,Asia,2020-07-01,20
482,South America,2020-07-01,7
298,South America,2020-07-01,5
456,South America,2020-07-01,7
663,Europe,2020-07-01,16
304,Asia,2020-07-01,26
183,South America,2020-07-01,10
176,Europe,2020-07-01,18
487,North America,2020-07-01,14
310,North America,2020-07-01,18
584,South America,2020-07-01,9
668,South America,2020-07-01,11
219,Europe,2020-07-01,9
577,North America,2020-07-01,18
270,North America,2020-07-01,13
448,North America,2020-07-01,17
267,South America,2020-07-01,7
319,North America,2020-07-01,17
490,Asia,2020-07-01,25
427,Europe,2020-07-01,16
268,North America,2020-07-01,21
581,Europe,2020-07-01,21
571,Asia,2020-07-01,29
512,South America,2020-07-01,12
508,Europe,2020-07-01,21
553,Europe,2020-07-01,21
560,Europe,2020-07-01,21
275,Europe,2020-07-01,15
464,South America,2020-07-01,11
193,Europe,2020-07-01,13
405,North America,2020-07-01,14
133,South America,2020-07-01,6
283,South America,2020-07-01,8
602,North America,2020-07-01,18
192,North America,2020-07-01,13
346,Europe,2020-07-01,22
522,Asia,2020-07-01,25
624,Europe,2020-07-01,15
206,Asia,2020-07-01,21
478,North America,2020-07-01,18
564,South America,2020-07-01,9
459,Europe,2020-07-01,11
281,South America,2020-07-01,8
473,South America,2020-07-01,13
214,Europe,2020-07-01,16
197,Asia,2020-07-01,25
548,South America,2020-07-01,10
551,South America,2020-07-01,7
199,North America,2020-07-01,18
477,South America,2020-07-01,11
471,South America,2020-07-01,9
667,Europe,2020-07-01,16
465,South America,2020-07-01,8
205,Asia,2020-07-01,18
289,North America,2020-07-01,22
547,North America,2020-07-01,20
198,South America,2020-07-01,13
472,Europe,2020-07-01,13
